Begin Time (s)	End Time (s)	Begin File	File Offset (s)	Begin Path	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	Begin File.1	Treatment	Saturation	selec.file	ID	year	extsn	cuts	org.sound.file	old.selec
547.961964291	548.073671075	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	1.217964291	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	239	Spectrogram 1	1	2117.6	8823.5	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	Before_interaction	NA	54.SUR.2013.3.24.07.34.(1)-C3_audio.Table.1.selections.txt	54	2013	mp3	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	2
548.455636208	548.556532658	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	1.711636208	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	240	Spectrogram 1	1	2647.1	9000	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	Before_interaction	NA	54.SUR.2013.3.24.07.34.(1)-C3_audio.Table.1.selections.txt	54	2013	mp3	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	3
548.981739127	549.079032132	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	2.237739127	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	241	Spectrogram 1	1	2294.1	9000	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	Before_interaction	NA	54.SUR.2013.3.24.07.34.(1)-C3_audio.Table.1.selections.txt	54	2013	mp3	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	4
549.493428267	549.587117828	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	2.749428267	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	242	Spectrogram 1	1	2470.6	8647.1	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	Before_interaction	NA	54.SUR.2013.3.24.07.34.(1)-C3_audio.Table.1.selections.txt	54	2013	mp3	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	5
563.45317281	563.536052037	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	16.70917281	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	243	Spectrogram 1	1	2470.6	9705.9	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	After_interaction	NA	54.SUR.2013.3.24.07.34.(1)-C3_audio.Table.1.selections.txt	54	2013	mp3	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	6
563.907206836	564.011706731	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	17.163206836	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	244	Spectrogram 1	1	2294.1	9705.9	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	After_interaction	NA	54.SUR.2013.3.24.07.34.(1)-C3_audio.Table.1.selections.txt	54	2013	mp3	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	7
564.526999316	564.627895766	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	17.782999316	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	245	Spectrogram 1	1	2823.5	10058.8	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	After_interaction	NA	54.SUR.2013.3.24.07.34.(1)-C3_audio.Table.1.selections.txt	54	2013	mp3	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	8
565.013464343	565.125171127	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	18.269464343	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	246	Spectrogram 1	1	2823.5	9176.5	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	After_interaction	NA	54.SUR.2013.3.24.07.34.(1)-C3_audio.Table.1.selections.txt	54	2013	mp3	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	9
565.626049929	565.7125326	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	18.882049929	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	247	Spectrogram 1	1	2647.1	9882.4	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	After_interaction	NA	54.SUR.2013.3.24.07.34.(1)-C3_audio.Table.1.selections.txt	54	2013	mp3	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	10
566.116118401	566.213411406	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	19.372118401	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	248	Spectrogram 1	1	2823.5	9352.9	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	After_interaction	NA	54.SUR.2013.3.24.07.34.(1)-C3_audio.Table.1.selections.txt	54	2013	mp3	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	11
566.746721214	566.825996997	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	20.002721214	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	249	Spectrogram 1	1	2470.6	10058.8	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	After_interaction	NA	54.SUR.2013.3.24.07.34.(1)-C3_audio.Table.1.selections.txt	54	2013	mp3	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	12
567.218772463	567.30165169	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	20.474772463	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	250	Spectrogram 1	1	3176.5	8823.5	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	After_interaction	NA	54.SUR.2013.3.24.07.34.(1)-C3_audio.Table.1.selections.txt	54	2013	mp3	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	13
567.852978721	567.935857948	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	21.108978721	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	251	Spectrogram 1	1	2647.1	9000	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	After_interaction	NA	54.SUR.2013.3.24.07.34.(1)-C3_audio.Table.1.selections.txt	54	2013	mp3	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	54.SUR.2013.3.24.07.34.(1)-C3_audio.mp3	14
568.830998681	568.943240785	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	0.462998681	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	252	Spectrogram 1	1	2117.6	11294.1	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	Before_interaction	NA	9.SUR.2013.2.13.07.36.(1)-C6_audio.Table.1.selections.txt	9	2013	mp3	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	1
569.244891441	569.388701637	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	0.876891441	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	253	Spectrogram 1	1	2117.6	11470.6	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	Before_interaction	NA	9.SUR.2013.2.13.07.36.(1)-C6_audio.Table.1.selections.txt	9	2013	mp3	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	2
569.897298673	569.99901808	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	1.529298673	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	254	Spectrogram 1	1	2294.1	12000	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	Before_interaction	NA	9.SUR.2013.2.13.07.36.(1)-C6_audio.Table.1.selections.txt	9	2013	mp3	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	3
570.335744393	570.440971366	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	1.967744393	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	255	Spectrogram 1	1	2470.6	11117.6	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	Before_interaction	NA	9.SUR.2013.2.13.07.36.(1)-C6_audio.Table.1.selections.txt	9	2013	mp3	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	4
586.40741069	586.512637663	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	18.03941069	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	256	Spectrogram 1	1	2294.1	12529.4	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	After_interaction	NA	9.SUR.2013.2.13.07.36.(1)-C6_audio.Table.1.selections.txt	9	2013	mp3	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	5
586.807273187	586.91250016	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	18.439273187	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	257	Spectrogram 1	1	2117.6	11470.6	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	After_interaction	NA	9.SUR.2013.2.13.07.36.(1)-C6_audio.Table.1.selections.txt	9	2013	mp3	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	6
587.214150815	587.312362657	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	18.846150815	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	258	Spectrogram 1	1	2823.5	13941.2	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	After_interaction	NA	9.SUR.2013.2.13.07.36.(1)-C6_audio.Table.1.selections.txt	9	2013	mp3	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	7
587.617520878	587.726255417	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	19.249520878	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	259	Spectrogram 1	1	2647.1	13411.8	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	After_interaction	NA	9.SUR.2013.2.13.07.36.(1)-C6_audio.Table.1.selections.txt	9	2013	mp3	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	8
588.034921204	588.147163308	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	19.666921204	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	260	Spectrogram 1	1	2823.5	15882.4	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	After_interaction	NA	9.SUR.2013.2.13.07.36.(1)-C6_audio.Table.1.selections.txt	9	2013	mp3	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	9
588.487397187	588.596131726	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	20.119397187	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	261	Spectrogram 1	1	2647.1	13764.7	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	After_interaction	NA	9.SUR.2013.2.13.07.36.(1)-C6_audio.Table.1.selections.txt	9	2013	mp3	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	10
588.86621429	588.988979092	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	20.49821429	/home/m/Dropbox/Projects/lbh_song_amplitude/data/raw/cuts/9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	262	Spectrogram 1	1	2647.1	14117.6	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	After_interaction	NA	9.SUR.2013.2.13.07.36.(1)-C6_audio.Table.1.selections.txt	9	2013	mp3	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	9.SUR.2013.2.13.07.36.(1)-C6_audio.mp3	11
