"sound.files","selec","duration","meanfreq","sd","freq.median","freq.Q25","freq.Q75","freq.IQR","time.median","time.Q25","time.Q75","time.IQR","skew","kurt","sp.ent","time.ent","entropy","sfm","meandom","mindom","maxdom","dfrange","modindx","startdom","enddom","dfslope","meanpeakf"
"397_SUR_02-Feb-2021_09.21_10.32_AAE-6.wav",146,0.111667624055709,6.22282922154984,1.39281665224887,6.57222844344905,5.28219484882419,7.17245240761478,1.89025755879059,0.0744444444444445,0.043989898989899,0.0913636363636364,0.0473737373737374,2.8139279337599,16.8976983552135,0.913557683300369,0.948201271684874,0.866236557062897,0.382454966386867,6.22588235294118,2.96,8.4,5.44,5.08823529411765,5.2,6.96,15.7610589003126,6.8
"416_SUR_08-Feb-2021_07.36_10.47_A3C-4.wav",1,0.120843551637017,5.97753397269368,1.43512008547006,6.18426501035197,4.85093167701863,7.02070393374741,2.16977225672878,0.0704982638888889,0.0402847222222222,0.0939976851851852,0.053712962962963,1.81944777483231,8.11197917597725,0.920902739213688,0.946123275397741,0.871287515947606,0.323926533634905,6.00864864864865,3.92,7.92,4,5.68,5.04,6.96,15.8883115730262,6.96
"416_SUR_08-Feb-2021_07.36_10.47_A3C-4.wav",2,0.122510359245803,5.98979995121381,1.42167394631537,6.17551020408163,4.91836734693878,7.01632653061225,2.09795918367347,0.069527027027027,0.0397297297297297,0.0960135135135135,0.0562837837837838,1.70767039235564,7.85020018562674,0.923787485719186,0.944744288538227,0.87274295095629,0.347914552963604,5.79368421052632,3.92,7.6,3.68,8.56521739130435,5.04,5.84,6.53006002859637,6.96
"416_SUR_08-Feb-2021_07.36_10.47_A3C-4.wav",3,0.111676109788691,5.81197592128492,1.46188943267808,5.9003359462486,4.65509518477044,6.9036954087346,2.24860022396417,0.0643049242424242,0.0304602272727273,0.0879962121212121,0.0575359848484849,2.28473391939691,13.2595822554551,0.923279404623153,0.952988828600654,0.879874958282928,0.374480292159051,5.92470588235294,3.76,7.6,3.84,6.33333333333333,5.04,6.96,17.1925759558866,6.96
"416_SUR_08-Feb-2021_07.36_10.47_A3C-4.wav",8,0.113759619299675,5.80789166453992,1.45474295184226,5.92307692307692,4.58681318681319,6.8989010989011,2.31208791208791,0.0669117647058824,0.0334558823529412,0.0903308823529412,0.056875,1.84547019770377,8.47797665728103,0.924411763459886,0.951495992151823,0.87957408803008,0.372236478525002,5.81714285714286,3.28,7.44,4.16,5.11538461538462,5.04,6.16,9.84532127388373,6.96
"416_SUR_08-Feb-2021_07.36_10.47_A3C-4.wav",10,0.120010147832623,5.90696624453763,1.43038114049703,6.09166666666667,4.73333333333333,6.9,2.16666666666667,0.07,0.04,0.0966666666666667,0.0566666666666667,2.27870577394123,12.0070681623405,0.921493721165188,0.946215281326975,0.871931440613359,0.336675191001613,5.84864864864865,3.76,7.92,4.16,6.61538461538462,5.04,6.96,15.9986470700611,6.96
"416_SUR_08-Feb-2021_07.36_10.47_A3C-4.wav",11,0.12167695544141,5.99532837164253,1.42216831578034,6.18807810894142,4.92189105858171,6.99383350462487,2.07194244604316,0.070984375,0.0405625,0.0946458333333333,0.0540833333333333,2.05721863410716,9.79360896862147,0.921371581948636,0.945899558138297,0.871524972246398,0.330163698518522,5.96972972972973,3.92,7.6,3.68,6.34782608695652,5.04,7.6,21.0393166948749,6.96
"416_SUR_08-Feb-2021_07.36_10.47_A3C-4.wav",12,0.120843551637017,5.99107475576595,1.43516842792146,6.16770186335404,4.85093167701863,7.00414078674948,2.15320910973085,0.0704982638888889,0.0402847222222222,0.0973547453703704,0.0570700231481481,1.71998461170421,7.49891000692998,0.925047584882025,0.945769104697348,0.874881426156317,0.333554838686946,6.08648648648649,3.92,8.56,4.64,5.31034482758621,5.04,6.32,10.5922077153508,6.96
"416_SUR_08-Feb-2021_07.36_10.47_A3C-4.wav",13,0.122927061147999,5.97600399608575,1.43610759970549,6.18413021363174,4.86571719226857,7.01424211597152,2.14852492370295,0.0730855855855856,0.0398648648648649,0.0963400900900901,0.0564752252252252,1.73742720868341,6.90107902094977,0.920591292127485,0.944211764629544,0.869233128442285,0.369208990996513,5.89052631578947,3.92,7.44,3.52,9.04545454545454,5.04,5.84,6.50792423188928,6.96
"416_SUR_08-Feb-2021_07.36_10.47_A3C-4.wav",14,0.121676955441409,6.02883857462195,1.40025882417504,6.24563206577595,5.02877697841727,6.96094552929085,1.93216855087359,0.070984375,0.0405625,0.0946458333333333,0.0540833333333333,1.85815954218372,8.0823758211277,0.922193168955888,0.94648708263913,0.872843922114793,0.342933005235966,6.01297297297297,4.08,7.6,3.52,6.77272727272727,5.04,7.12,17.0944448145859,6.96
"416_SUR_08-Feb-2021_07.36_10.47_A3C-4.wav",15,0.119593445930426,5.999200926923,1.42613862267463,6.17991631799163,4.9581589958159,6.99163179916318,2.03347280334728,0.0697569444444444,0.0398611111111111,0.0930092592592592,0.0531481481481481,1.79169809954766,7.15168239481775,0.921231226979464,0.946364323924756,0.871820367298793,0.351105516110831,5.94378378378378,3.44,7.44,4,5.88,5.04,5.84,6.68932978539145,6.96
"416_SUR_08-Feb-2021_07.36_10.47_A3C-4.wav",16,0.119593445930427,5.93876716215594,1.44061904960349,6.09623430962343,4.82426778242678,6.9581589958159,2.13389121338912,0.0697690972222222,0.0398680555555556,0.093025462962963,0.0531574074074074,2.02477028115022,10.0846923831779,0.92292577765684,0.946724488367504,0.873756434653353,0.368344825175549,5.91783783783784,4.08,7.6,3.52,6.45454545454546,5.04,6,8.02719574246968,6.96
"416_SUR_08-Feb-2021_07.36_10.47_A3C-4.wav",17,0.120010147832623,5.99518079142473,1.41228154304024,6.15833333333333,4.96666666666667,6.975,2.00833333333333,0.07,0.04,0.0933333333333333,0.0533333333333333,1.78095027343554,7.62653605939751,0.921724726522753,0.946722478438389,0.872617517531567,0.350775875472388,6.09081081081081,4.08,7.6,3.52,6.45454545454546,5.04,6,7.99932353503056,6.96
"416_SUR_08-Feb-2021_07.36_10.47_A3C-4.wav",18,0.119176744028231,5.95954587118069,1.4280230119504,6.11227701993704,4.89506820566632,6.97691500524659,2.08184679958027,0.0662037037037037,0.0397222222222222,0.0926851851851852,0.052962962962963,1.66841797752937,7.08188342654211,0.92348788273984,0.947217370604822,0.874743764074246,0.375202333206648,5.93081081081081,3.6,7.6,4,6.08,5.04,5.68,5.37017524030021,6.96
"416_SUR_08-Feb-2021_07.36_10.47_A3C-4.wav",19,0.119593445930427,5.93074947540765,1.43382117136075,6.10460251046025,4.77405857740586,6.96652719665272,2.19246861924686,0.0697690972222222,0.0398680555555556,0.093025462962963,0.0531574074074074,1.72748817990365,7.47543222929656,0.923540189031112,0.946976282742764,0.874570655172232,0.365629595606623,5.93945945945946,3.44,7.44,4,6.52,5.04,5.84,6.6893297853914,6.96
"416_SUR_08-Feb-2021_07.36_10.47_A3C-4.wav",20,0.119593445930427,5.98351198876251,1.45006157844862,6.19665271966527,4.85774058577406,7,2.14225941422594,0.0697690972222222,0.0398680555555556,0.093025462962963,0.0531574074074074,2.29027275141806,11.8399786949016,0.923057351137419,0.946785433819154,0.8739372546366,0.38546417758322,5.9827027027027,3.44,7.6,4.16,5.34615384615385,5.04,5.84,6.6893297853914,6.96
"416_SUR_08-Feb-2021_07.36_10.47_A3C-4.wav",21,0.125427272561179,6.04951706340324,1.41325737069681,6.31206380857428,5.01994017946162,7.02193419740778,2.00199401794616,0.0693207236842105,0.0396118421052632,0.0957286184210526,0.0561167763157895,2.10544290649114,9.40116243439158,0.918298044311668,0.942607430912327,0.865594560360435,0.344954572403588,6.08615384615385,3.92,7.44,3.52,7.09090909090909,5.04,6.96,15.3076756019189,6.96
"416_SUR_08-Feb-2021_07.36_10.47_A3C-4.wav",24,0.12042684973482,5.99329822623273,1.41962312400331,6.1754932502596,4.91277258566978,6.98961578400831,2.07684319833853,0.0702552083333333,0.0401458333333333,0.0936736111111111,0.0535277777777778,1.72901244387171,6.88357993846676,0.922381664014774,0.946269754132063,0.872821870423183,0.351946220688939,5.99567567567568,3.44,7.6,4.16,5.19230769230769,5.04,7.12,17.2718957988204,6.96
"416_SUR_08-Feb-2021_07.36_10.47_A3C-4.wav",25,0.120843551637016,5.95124640369818,1.44446521971498,6.10144927536232,4.81780538302277,6.99585921325052,2.17805383022774,0.0704982638888889,0.0402847222222222,0.0939976851851852,0.053712962962963,2.07144823074801,10.5135723035349,0.923043858941068,0.94653822403283,0.873696294946488,0.352156150633524,5.93945945945946,3.44,7.92,4.48,5.39285714285714,5.04,6.48,11.9162336797697,6.96
"416_SUR_08-Feb-2021_07.36_10.47_A3C-4.wav",26,0.127927483974359,6.02110300194083,1.42862135891873,6.2316715542522,4.95698924731183,7.0058651026393,2.04887585532747,0.0706907894736842,0.0403947368421053,0.0976206140350877,0.0572258771929825,2.75151296655823,16.4353048345042,0.917898228043961,0.941329777505259,0.864044934777094,0.336598325169929,5.97538461538462,3.28,7.44,4.16,6.69230769230769,5.04,6.96,15.0085027888521,6.96
"416_SUR_08-Feb-2021_07.36_10.47_A3C-4.wav",29,0.12042684973482,5.95849989349978,1.44921663596405,6.13395638629283,4.81308411214953,6.98130841121495,2.16822429906542,0.0702430555555556,0.0401388888888889,0.0936574074074074,0.0535185185185185,2.22113834600079,10.6268910875915,0.918063214974709,0.946869472688545,0.869286032257853,0.32545758526131,6.00432432432432,3.44,7.44,4,6.2,5.04,7.12,17.2718957988204,6.96
